timestamp,channelTitle,id,publishedAt,title,viewCount,likeCount,commentCount,duration_seconds,hora,dia_semana,nombre_dia,engagement_rate,tipo_video
2026-04-02 16:43:31,Monitor fantasma,Xa_CrLOCEqg,2024-08-12 09:52:45+00:00,Â¿Eres un agente del Caos? El Joker y el sÃ­ndrome del Hacker,13005,1437,93,708,9,0,Lunes,0.11764705882352941,normal
2026-04-02 16:43:31,Monitor fantasma,27uv6zWR-xU,2024-08-04 12:00:04+00:00,Â¿QuÃ© es una IDEA? ð¡ð¤,11306,1120,56,635,12,6,Domingo,0.1040155669555988,normal
2026-04-02 16:43:31,Monitor fantasma,83uIr3JH3Vc,2024-07-31 10:34:08+00:00,Roro y la (supuesta) polÃ©mica TradWife,34988,3366,379,571,10,2,Miércoles,0.10703669829655882,normal
2026-04-02 16:43:31,Monitor fantasma,-dP-_7oFb2o,2024-07-24 12:00:00+00:00,Â¿Eres un verdadero fan de la filosofÃ­a?,14333,1530,150,648,12,2,Miércoles,0.11721202818670201,normal
2026-04-02 16:43:31,Monitor fantasma,PEBFe-LPLqQ,2024-07-20 12:00:23+00:00,"Men At Work,  Emil Cioran y la lucidez vertiginosa",13270,1378,101,712,12,5,Sábado,0.11145440844009043,normal
2026-04-02 16:43:31,Monitor fantasma,62u7KFf43x0,2024-07-15 12:00:12+00:00,Asimov: El culto a la ignorancia,448018,29303,2833,779,12,0,Lunes,0.07172926087791115,normal
2026-04-02 16:43:31,Monitor fantasma,ULMmlGDknAs,2024-07-10 00:32:30+00:00,NO busques el SENTIDO de la vida,28320,2684,196,633,0,2,Miércoles,0.1016949152542373,normal
2026-04-02 16:43:31,Monitor fantasma,XnXwZ4zseEA,2024-07-04 12:00:39+00:00,La infantilizaciÃ³n de la sociedad,83216,7149,789,696,12,3,Jueves,0.09539030955585465,normal
2026-04-02 16:43:31,Monitor fantasma,4I9JO9R4As0,2024-07-02 12:00:05+00:00,7 DEBATES que marcaron la FilosofÃ­a,16077,1248,73,899,12,1,Martes,0.08216707097095229,normal
2026-04-02 16:43:31,Monitor fantasma,Dvi-zLImEcc,2024-06-24 11:03:35+00:00,Â¿PodrÃ­a vivir toda la humanidad en una sola ciudad?,10060,965,124,869,11,0,Lunes,0.10825049701789265,normal
2026-04-02 16:43:31,Monitor fantasma,Jz-zkFTZhR4,2024-06-22 04:18:39+00:00,"MÃ¡s allÃ¡ del meme: Chomsky, sus principales ideas",14437,1385,71,686,4,5,Sábado,0.10085197755766434,normal
2026-04-02 16:43:31,Monitor fantasma,9BBr8ckVbJA,2024-06-18 11:00:16+00:00,La vida es un videojuego,10357,1098,91,762,11,1,Martes,0.11480158347011683,normal
2026-04-02 16:43:31,Monitor fantasma,cuiMT_c5Yt8,2024-06-13 11:00:29+00:00,Â¿QuÃ© existe? El debate filosÃ³fico mÃ¡s importante,21813,1851,170,814,11,3,Jueves,0.09265117131985513,normal
2026-04-02 16:43:31,Monitor fantasma,jUoRuQ7FT_A,2024-06-08 13:00:46+00:00,7 Pesimistas que no son Schopenhauer,14503,1358,124,672,13,5,Sábado,0.10218575467144729,normal
2026-04-02 16:43:31,Monitor fantasma,EKb_qnwcig0,2024-06-04 14:00:15+00:00,"Los 'no me baÃ±o', el cinismo y DiÃ³genes de Sinope",11420,1309,120,691,14,1,Martes,0.12513134851138355,normal
